input_text,label
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s\.np > VO 4 [RIGHT_EXT] s\.np Desig DE 0 [OT] 3,2
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s\.np > VO 5 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,1
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] np/*np < U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 4 [RIGHT_OVER] np A/n-Hn/v-> AHn 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 4 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,2
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 4 [RIGHT_OVER] s\.np > VO 5 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,1
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 4 [RIGHT_OVER] np/*np < U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 5 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 5 [RIGHT_OVER] np/*np < U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 2 [LEFT_OVER] np A/n-Hn/v-> AHn 2 [RIGHT_OVER] np/*np N/v-< U1P 1 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] s\.np > VO 5 [RIGHT_OVER] np/*np N/v-< U1P 1 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 s\.np)/.np >B DHv 3 [LEFT_OVER] np/*np N/v-< U1P 6 [RIGHT_OVER] np/*np N/v-< U1P 1 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np >B DHv 3 [RIGHT_OVER] s\.np)/.np > VO 9 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 12 [RIGHT_OVER] s\.np)/.np > VO 9 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np > AHn 1 [RIGHT_OVER] s < SP 1 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 2,2
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s < SP 2 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 2,2
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-Hn/v-> AHn 2 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s < SP 2 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np A/n-Hn/v-> AHn 2 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np A/n-Hn/v-> AHn 2 [RIGHT_OVER] s < SP 2 [RIGHT_EXT] np Desig DE 0 np < HnC 1 [OT] 1,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] np A/n-> AHn 3 [RIGHT_EXT] np\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] np A/n-> AHn 4 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np A/n-> AHn 4 [RIGHT_EXT]  [OT] 3,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > VO 4 [RIGHT_OVER] np < HnC 4 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np/*np Desig DE 0 np/*np < MQ 1 [OT] 2,1
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s < SP 1 [RIGHT_OVER] np A/v-> AHn 1 [RIGHT_EXT] np/.np)/*(np/.np) Desig DE 0 np/.np > DHa 1 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 [LEFT_OVER] s\.np)\*(s\.np) > HX 1 [RIGHT_OVER] np A/v-> AHn 1 [RIGHT_EXT] np/.np)/*(np/.np) Desig DE 0 np/.np > DHa 1 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s/.np >T->B OE 2 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] np/.np)/*(np/.np) Desig DE 0 np/.np > DHa 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] s P/a-< SP 3 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 s P/a-< SP 2 s P/a-< SP 3 s P/a-< SP 4 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 s P/a-< SP 2 s P/a-< SP 3 s P/a-< SP 4 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s P/a-< SP 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s P/a-< SP 3 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 4,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s P/a-< SP 3 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s/.np >T->B OE 2 [LEFT_OVER] np > AHn 4 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s/.np >T->B OE 2 [LEFT_OVER] np > AHn 4 [RIGHT_OVER] s P/a-< SP 3 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s/.np >T->B OE 2 [LEFT_OVER] np > AHn 4 [RIGHT_OVER] s P/a-< SP 4 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 2,1
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s P/a-< SP 4 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 4,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s P/a-< SP 4 [RIGHT_OVER] s P/a-< SP 3 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 2 [OT] 4,0
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 s P/a-< SP 4 [LEFT_OVER] s\*s > HX 4 [RIGHT_OVER] np/*np N/s-< U1P 4 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s < XX 9 [RIGHT_OVER] np\*np N/s-> HX 4 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s < XX 9 [RIGHT_OVER] np/*np N/s-< U1P 4 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 s P/a-< SP 4 [LEFT_OVER] np\*np N/s-> HX 4 [RIGHT_OVER] s\*s > HX 4 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 1,1
[LEFT_EXT] np/.np Desig DE 0 np/.np > DHa 1 s P/a-< SP 4 [LEFT_OVER] np\*np N/s-> HX 4 [RIGHT_OVER] np/*np N/s-< U1P 4 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] np/*np N/s-< U1P 10 [RIGHT_OVER] np\*np N/s-> HX 4 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] np/*np N/s-< U1P 10 [RIGHT_OVER] np/*np N/s-< U1P 4 [RIGHT_EXT] np Desig DE 0 [OT] 4,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 14 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np > VO 14 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np > VO 15 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 15 [RIGHT_OVER] s\.np > VO 14 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_EXT] s/.np)\.np)/#((s\.np)/.np) Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s/.np >T->B OE 1 [LEFT_OVER] s\.np)/#(s\.np) > PO 1 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] np/.np Desig DE 0 np/*np N/a-< U1P 1 [OT] 2,1
[LEFT_EXT] s/.np)\.np)/#((s\.np)/.np) Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np < XX 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/a-< U1P 1 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/a-< U1P 1 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np > AHn 3 [RIGHT_EXT]  [OT] 3,0
[LEFT_EXT] s/.np)\.np)/#((s\.np)/.np) Desig DE 0 [LEFT_OVER] np > AHn 4 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 3 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 2 s\.np)/#(s\.np) > PO 3 [LEFT_OVER] np > AHn 4 [RIGHT_OVER] np < HnC 3 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s/#(s\.np) >T->B PE 2 [LEFT_OVER] s\.np)/#((s\.np)/.np) <T-<B2 MOv 5 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 3 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np)/#((s\.np)/.np) >B DHas 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np)/#((s\.np)/.np) >B DHas 6 [RIGHT_OVER] s\.np > DHv 6 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 3 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 5 [RIGHT_EXT] np\*np Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np > DHv 7 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 3 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np > DHv 6 s\.np > DHv 7 [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] np A/n-> AHn 5 [RIGHT_EXT] np\*np Desig DE 0 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np > DHv 6 s\.np > DHv 7 [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] np A/n-> AHn 6 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np > DHv 6 s\.np > DHv 7 [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] np A/n-> AHn 7 [RIGHT_EXT] np\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np > DHv 6 s\.np > DHv 7 [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] np A/n-> AHn 8 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np\*np Desig DE 0 np < HnC 1 [LEFT_OVER] np A/n-> AHn 5 [RIGHT_OVER] np < HnC 5 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np\*np Desig DE 0 np < HnC 1 [LEFT_OVER] np A/n-> AHn 5 [RIGHT_OVER] np A/n-> AHn 6 [RIGHT_EXT]  [OT] 3,2
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 7 [RIGHT_OVER] np < HnC 5 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 7 [RIGHT_OVER] np A/n-> AHn 5 [RIGHT_EXT] np\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 7 [RIGHT_OVER] np A/n-> AHn 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 7 [RIGHT_OVER] np A/n-> AHn 8 [RIGHT_EXT]  [OT] 3,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 8 [RIGHT_OVER] np A/n-> AHn 5 [RIGHT_EXT] np\*np Desig DE 0 [OT] 5,2
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 8 [RIGHT_OVER] np A/n-> AHn 6 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 8 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s < SP 9 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 8 [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np > DHv 6 s\.np > DHv 7 s < SP 8 s < SP 9 [LEFT_OVER] s\.np)/#(s\.np) > PO 8 [RIGHT_OVER] np < HnC 8 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 [LEFT_OVER] s\.np > DHv 6 [RIGHT_OVER] s\.np)/.np Cv/d-<Bx HvC 10 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > DHv 7 [RIGHT_OVER] s\.np)/.np Cv/d-<Bx HvC 10 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > DHv 7 [RIGHT_OVER] s\.np Cv/d-< HvC 16 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 [LEFT_OVER] s\.np Cv/d-< HvC 16 [RIGHT_OVER] s\.np)/.np Cv/d-<Bx HvC 10 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np Cv/d-< HvC 17 [RIGHT_OVER] s\.np)/.np Cv/d-<Bx HvC 10 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np Cv/d-< HvC 17 [RIGHT_OVER] s\.np Cv/d-< HvC 16 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 18 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s < SP 19 [RIGHT_OVER] s < SP 18 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 1 [RIGHT_OVER] s\.np)/#(s\.np) >B DHd 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) >B DHd 1 [RIGHT_OVER] s\.np > DHv 1 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) O/d-> PO 1 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 2 [RIGHT_OVER] s\.np > DHv 2 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) O/d-> PO 1 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np > DHv 3 [RIGHT_OVER] s\.np Cv/d-< HvC 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np Cv/d-< HvC 5 [RIGHT_OVER] s\.np Cv/d-< HvC 2 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s < SP 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np O/s-> VO 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_EXT] s/#(s/.np))\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np)/.np > VO 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] s\.np)/.np)/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np)/.np > VO 1 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT]  [OT] 3,2
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 4,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s/#(s\.np) >T->B PE 2 [LEFT_OVER] s\.np OE/vt-<T-<B MOs 1 [RIGHT_OVER] s\.np)/.np > VO 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s/#(s\.np) >T->B PE 2 [LEFT_OVER] s\.np OE/vt-<T-<B MOs 1 [RIGHT_OVER] s\.np OE/vt-<T-<B MOs 4 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np > DHv 5 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s < SP 7 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np)\*((s\.np)/.np) > HX 1 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 3 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT]  [OT] 4,0
